address,latitude,longitude,Subway_count,School_count,Park_count,Metro_count,Bus_count,Supermarket_count,Bank_count,Parking_count,Cinema_count,Mall_count,Restaurant_count,Gym_count,Boutique_count,Museum_count,Arts_count,Theatre_count
"Address Not Disclosed, Brooklyn, NY 11207",40.67068,-73.89101,22,4,2,9,37,1,0,0,0,0,1,0,0,0,0,0
"382 Barbey St   #6, Brooklyn, NY 11207",40.673496,-73.88798,20,6,1,7,41,2,0,0,0,0,4,0,0,0,0,0
"1413 Bushwick Ave  #6, Brooklyn, NY 11207",40.684673,-73.90904,17,4,2,8,68,3,0,1,0,0,23,0,0,0,0,2
"400 Cozine Ave  #149F, Brooklyn, NY 11207",40.657665,-73.87704,0,0,3,0,20,2,0,0,0,0,4,0,0,0,0,1
"4380 Vireo Ave #2B, Bronx, NY 10470",40.90084,-73.86238,5,6,2,4,21,5,3,0,0,0,5,0,0,0,0,0
"1480 Thieriot Avenue UNIT 4F, Bronx, NY 10460",40.837254,-73.865234,6,3,4,3,72,4,2,0,0,0,14,0,0,0,0,0
"2965 Decatur Avenue UNIT 1E, Bronx, NY 10458",40.868793,-73.88344,16,4,4,5,47,3,2,0,0,0,2,0,0,0,0,0
"200 E  94th St #S, New York, NY 10128",40.783604,-73.949875,22,21,2,5,83,14,17,4,1,0,157,0,0,1,3,0
"100 E  53rd St #5A, New York, NY 10022",40.75831,-73.97142,95,8,1,14,106,12,77,11,2,0,216,0,0,3,0,0
"500 W  43rd St #37B, New York, NY 10036",40.760284,-73.99539,65,5,1,10,72,7,14,8,3,0,238,0,0,0,5,21
"324 Pearl St #4F, New York, NY 10038",40.708916,-74.001724,106,8,5,18,73,16,47,6,1,2,259,0,0,3,0,0
"382 Central Park W  #17S, New York, NY 10025",40.79367,-73.96555,21,10,4,6,78,14,15,5,0,0,115,0,0,0,1,0
"225 W  10th St #3A, New York, NY 10014",40.73413,-74.0052,61,13,3,13,61,13,19,4,2,1,282,0,0,7,4,9
"305 E  24th St #18N, Manhattan, NY 10010",40.738487,-73.98003,62,12,1,9,90,17,32,7,2,0,233,0,0,3,1,8
"501 W  138th St   #23, New York, NY 10031",40.82114,-73.951004,23,21,3,5,100,8,3,0,0,0,49,0,0,0,0,1
"548 W  148th St, New York, NY 10031",40.82771,-73.948105,23,12,1,5,78,4,3,1,0,0,35,0,0,1,0,1
"730 Saint Nicholas Ave, New York, NY 10031",40.82491,-73.94371,33,18,1,8,94,7,3,0,0,0,42,0,0,1,0,2
"646 Wilcox Ave, Bronx, NY 10465",40.828503,-73.8149,0,5,2,0,15,0,0,0,0,0,0,0,0,0,0,0
"254 Soundview Ave, Bronx, NY 10473",40.810883,-73.855286,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,1
"434 E  52nd St #4G, New York, NY 10022",40.754276,-73.963806,26,5,2,4,68,9,29,9,0,0,113,0,0,0,0,0
"111 E  56th St   #1700, New York, NY 10022",40.7608,-73.9703,85,11,1,12,110,12,49,11,2,0,204,0,0,2,0,3
"432 Park Ave #29E, New York, NY 10022",40.7615,-73.971794,94,11,0,12,109,11,58,11,2,0,216,0,0,2,1,4
"301 E  50th St #4B, New York, NY 10022",40.754948,-73.968094,55,6,2,9,91,9,53,15,0,0,164,0,0,1,0,0
"66-15 Thornton Pl #L4, Rego Park, NY 11374",40.72313,-73.85771,10,0,0,2,64,5,10,11,0,0,62,0,0,0,0,0
"64-34 102nd St   #11L, Rego Park, NY 11374",40.73064,-73.85345,10,0,0,2,81,8,15,11,0,0,48,0,0,0,0,0
"98-26 64th Ave #3H, Rego Park, NY 11374",40.730473,-73.85749,11,0,0,2,78,8,15,7,0,0,46,0,0,0,0,0
"98-34 63rd Dr   #6H, Rego Park, NY 11374",40.731,-73.8574,11,0,0,2,78,8,15,7,0,0,45,0,0,0,0,0
"63-45 Saunders St #4F, Rego Park, NY 11374",40.729595,-73.86332,12,1,0,3,75,5,9,6,0,0,38,0,0,0,0,0
"111 Murray St #36B, New York, NY 10007",40.71541,-74.01259,117,3,3,21,59,10,29,6,4,0,155,0,0,3,0,1
"100 Barclay St   #11H, New York, NY 10007",40.713776,-74.01293,118,6,3,20,58,11,36,7,2,0,172,0,0,4,0,1
"275 Greenwich St   #2B, New York, NY 10007",40.7151,-74.0109,137,5,3,26,66,10,36,6,4,0,185,0,0,5,0,1
"101 Warren St #1010, New York, NY 10007",40.71563,-74.012115,119,3,3,21,60,9,30,6,4,0,152,0,0,3,0,1
"30 E  31st St #29, New York, NY 10016",40.745457,-73.98397,109,9,1,20,118,16,65,19,2,0,343,0,0,7,1,4
"30 E  31st St #32, New York, NY 10016",40.745457,-73.98397,109,9,1,20,118,16,65,19,2,0,343,0,0,7,1,4
"30 E  29th St #5A, New York, NY 10016",40.744164,-73.98472,90,11,1,14,109,16,61,17,2,0,353,0,0,7,1,4
"501 3rd Ave  #10C, New York, NY 10016",40.745407,-73.97799,66,7,0,12,106,15,59,22,1,0,278,0,0,4,1,4
"850 Home St #3E, Bronx, NY 10459",40.82781,-73.89795,22,12,8,6,95,2,2,3,0,0,1,0,0,0,0,0
"235 E  40th St #10H, New York, NY 10016",40.74892,-73.97379,44,6,0,7,91,10,54,21,1,0,205,0,0,2,1,2
"320 E  35th St #7H, New York, NY 10016",40.744774,-73.97439,34,5,0,6,84,13,44,21,1,0,203,0,0,2,1,4
"206 E  30th St, New York, NY 10016",40.74279,-73.97956,50,9,1,6,99,17,48,24,2,0,286,0,0,5,1,4
"88 Lexington Ave #206, New York, NY 10016",40.74179,-73.98351,76,11,1,14,100,20,50,14,2,0,312,0,0,5,1,7
"90 Lexington Ave  #MD, New York, NY 10016",40.742,-73.9834,72,11,1,12,98,19,49,15,2,0,323,0,0,5,1,7
"88 Lexington Ave #502, New York, NY 10016",40.74179,-73.98351,76,11,1,14,100,20,50,14,2,0,312,0,0,5,1,7
"201 E  28th St #14S, Manhattan, NY 10016",40.741875,-73.980286,44,10,1,5,92,19,43,22,2,0,294,0,0,4,1,5
"26 E  38th St #2R, New York, NY 10016",40.74984,-73.98064,108,6,0,18,119,12,87,26,1,0,359,0,0,6,1,6
"500 18th St   #8C, New York, NY 10011",40.74465,-74.00644,41,8,3,6,44,9,15,3,0,1,130,0,0,5,1,6
"500 18th St   #22A, New York, NY 10011",40.74465,-74.00644,41,8,3,6,44,9,15,3,0,1,130,0,0,5,1,6
"342 E  53rd St #2A, New York, NY 10022",40.755817,-73.965515,48,6,2,5,83,10,43,9,0,0,132,0,0,1,0,0
"221 E  50th St, New York, NY 10022",40.755657,-73.969795,58,6,1,9,101,12,66,11,1,0,196,0,0,2,0,0
"200 E  94th St #2517, New York, NY 10128",40.783604,-73.949875,22,21,2,5,83,14,17,4,1,0,157,0,0,1,3,0
"351 E  51st St #7B, New York, NY 10022",40.754864,-73.96589,44,6,2,7,76,10,41,12,0,0,133,0,0,0,0,0
"80 Columbus Cir  #67D, New York, NY 10023",40.7682,-73.9823,82,20,2,10,96,7,32,19,5,1,215,0,0,1,2,19
"1991 Broadway UNIT 4-BCD, New York, NY 10023",40.775177,-73.982475,36,16,2,6,83,10,20,16,3,1,92,0,0,3,0,12
"1991 Broadway #4BCD, New York, NY 10023",40.7752,-73.9826,36,16,2,6,83,10,20,16,3,1,92,0,0,3,0,12
"155 W  68th St   #304305, New York, NY 10023",40.7761,-73.9828,34,15,2,6,85,10,18,15,3,1,96,0,0,4,0,11
"2025 Broadway #15C, New York, NY 10023",40.7767,-73.9825,27,15,2,6,84,10,17,13,3,1,90,0,0,5,0,11
"45 W  67th St #29C, New York, NY 10023",40.774246,-73.98059,40,16,2,5,84,10,22,14,3,1,101,0,0,3,1,12
"160 W  66th St #48A, New York, NY 10023",40.774223,-73.98426,33,16,2,5,82,10,23,15,3,1,103,0,0,2,1,12
"89-15 Parsons Blvd #1K, Jamaica, NY 11432",40.70515,-73.800835,33,4,2,7,134,8,5,3,1,0,22,0,0,0,1,0
"160-10 89 Avenue UNIT 10D, Jamaica, NY 11432",40.70588,-73.80039,32,4,2,6,136,6,5,3,1,0,20,0,0,0,1,0
"18006 80th Dr, Jamaica, NY 11432",40.72526,-73.787125,0,1,0,0,46,2,4,2,0,0,7,0,0,0,0,0
"18134 Midland Pkwy, Jamaica, NY 11432",40.72102,-73.78415,16,2,0,1,47,3,4,3,0,0,6,0,0,0,0,0
"87-13 164th Street, Jamaica, NY 11432",40.709957,-73.799416,25,4,1,3,116,7,2,1,1,0,15,0,0,0,1,0
"17341 Grand Central Pkwy, Jamaica, NY 11432",40.72007,-73.79134,1,0,0,0,42,4,4,2,0,0,5,0,0,0,0,0
"150-10 86th Ave, Jamaica, NY 11432",40.70873,-73.80711,24,2,0,5,105,4,5,3,1,0,19,0,0,0,1,0
"170-19 89th Avenue, Jamaica, NY 11432",40.71001,-73.79052,24,3,2,2,97,7,3,1,0,0,12,0,0,0,1,0
"160-10 89th Ave  #N2D, Jamaica, NY 11432",40.70588,-73.8004,32,4,2,6,136,6,5,3,1,0,20,0,0,0,1,0
"87-65 171st Street, Jamaica, NY 11432",40.71104,-73.79058,24,3,2,2,92,7,2,1,0,0,10,0,0,0,0,0
"87-15 165th St #5H, Jamaica, NY 11432",40.710285,-73.79827,21,4,1,3,109,7,2,1,1,0,11,0,0,0,1,0
"18011 Tudor Rd, Jamaica, NY 11432",40.721508,-73.78849,0,1,0,0,37,2,3,2,0,0,5,0,0,0,0,0
"17846 Wexford Ter, Jamaica, NY 11432",40.71338,-73.783936,24,3,2,2,69,5,1,3,0,0,10,0,0,0,0,0
"2425 Kings Hwy #E16, Brooklyn, NY 11229",40.61325,-73.94974,6,11,0,2,39,3,4,1,0,0,3,0,0,0,0,0
"2220 Burnett St #2F, Brooklyn, NY 11229",40.601543,-73.932884,0,5,0,0,35,1,0,0,0,0,4,0,0,0,0,0
"2212 Plumb 1 St   #1B, Brooklyn, NY 11229",40.599,-73.9328,0,5,0,0,28,1,0,0,0,0,7,0,0,0,0,0
"2212 Plumb 1st St #1B, Brooklyn, NY 11229",40.599483,-73.933044,0,5,0,0,28,1,0,0,0,0,7,0,0,0,0,0
"2170 Brigham Street UNIT 1K, Brooklyn, NY 11229",40.59986,-73.93518,0,6,0,0,37,1,0,0,0,0,5,0,0,0,0,0
"139-15 83 Avenue UNIT B324, Jamaica, NY 11435",40.713127,-73.81909,6,3,0,1,32,1,4,3,0,0,7,0,0,0,0,0
"141-05 Pershing Cres #316, Jamaica, NY 11435",40.711914,-73.817215,9,3,0,2,38,2,4,3,0,0,6,0,0,0,0,0
"82-39 134th St   #4H, Jamaica, NY 11435",40.712975,-73.823,11,4,0,3,45,2,7,3,1,0,20,0,0,0,0,0
"112-24 Northern Blvd #2B, Corona, NY 11368",40.7575,-73.8564,10,0,0,3,58,7,0,1,0,0,20,0,0,0,0,0
"16 Ashley Ln, Staten Island, NY 10309",40.547237,-74.21816,0,0,0,0,13,1,1,0,0,0,5,0,0,0,0,0
"64 Sandywood Ln, Staten Island, NY 10309",40.54643,-74.21744,0,0,0,0,14,1,2,0,0,0,11,0,0,0,0,0
"43 Purdy Pl, Staten Island, NY 10309",40.513226,-74.19523,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"554 Cliff Rd, Sewaren, NJ 07077",40.553596,-74.25685,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"430 Kosciuszko St   #4B, Brooklyn, NY 11221",40.692036,-73.937096,8,3,4,3,84,3,1,0,0,0,27,0,0,0,2,0
"920 E  17th St #408, Brooklyn, NY 11230",40.628716,-73.96064,8,7,0,3,37,1,3,0,0,0,4,0,0,0,0,0
"275 Webster Ave #1B, Brooklyn, NY 11230",40.63305,-73.97061,14,9,0,5,38,8,3,0,0,0,22,0,0,1,0,0
"874 Blake Avenue, Brooklyn, NY 11207",40.66889,-73.8861,14,4,3,5,38,0,0,0,0,0,1,0,0,0,0,0
"650 E  87th St, Brooklyn, NY 11236",40.640766,-73.91062,1,5,2,1,37,1,1,0,0,0,1,0,0,0,0,0
"1925 Ocean Ave #3G, Brooklyn, NY 11230",40.614853,-73.95396,6,13,0,2,38,3,5,1,0,0,4,0,0,0,0,0
"43-01 46th St   #3F, Sunnyside, NY 11104",40.744625,-73.91808,14,1,0,3,62,7,6,0,0,0,39,0,0,0,1,1
"8121 Avenue L, Brooklyn, NY 11236",40.631622,-73.90667,0,5,0,0,35,0,0,2,0,0,0,0,0,0,0,0
"281 Skillman St, Brooklyn, NY 11205",40.689754,-73.95588,15,6,2,5,68,11,2,0,0,0,41,0,0,0,4,0
"235 Adams St   #16A, Brooklyn, NY 11201",40.6967,-73.9884,54,14,1,11,55,13,20,2,1,0,82,0,0,4,4,2
"80 Leonard St   #5D, New York, NY 10013",40.717087,-74.005264,113,8,2,24,78,20,50,6,4,1,336,0,0,7,0,1
"475 Broadway #5E, New York, NY 10013",40.721523,-74.00068,81,13,3,19,85,17,43,4,6,0,467,0,0,14,2,10
"416 Washington St #4H, New York, NY 10013",40.722584,-74.01099,50,4,0,10,44,5,15,4,5,0,142,0,0,5,2,1
"71 Laight St   #4E, New York, NY 10013",40.7219,-74.0104,62,4,0,13,50,5,21,4,5,0,146,0,0,6,2,1
"108 Leonard St #8E, New York, NY 10013",40.716434,-74.00334,118,10,3,25,87,22,51,6,3,2,376,0,0,7,0,2
"475 Greenwich St   #4CD, New York, NY 10013",40.7243,-74.0092,47,5,1,11,44,8,17,2,4,0,204,0,0,8,2,5
"570 Broome St #13A, New York, NY 10013",40.72455,-74.00657,60,10,1,14,54,8,18,4,5,0,286,0,0,11,2,6
"133 Mulberry St #6A, New York, NY 10013",40.718643,-73.997925,92,15,3,22,99,27,46,4,5,2,456,0,0,12,1,9
"415 Greenwich St #7F, New York, NY 10013",40.721767,-74.00949,65,5,0,13,53,5,23,4,5,0,173,0,0,6,2,1
"350 W  Broadway #8, New York, NY 10013",40.7228,-74.0037,82,11,1,17,66,17,37,4,5,0,393,0,0,12,2,11
"565 Broome St #N26A, New York, NY 10013",40.724033,-74.00564,68,10,1,15,54,12,20,4,5,0,320,0,0,11,2,7
"50 Wooster St   #6N, New York, NY 10013",40.7224,-74.0023,84,13,1,17,69,17,40,4,5,0,428,0,0,12,3,10
"481 Washington St #6N, New York, NY 10013",40.725555,-74.00973,37,7,1,8,42,7,11,1,4,0,213,0,0,5,2,4
"123 Baxter St #5A, New York, NY 10013",40.71815,-73.99868,100,15,3,23,103,25,46,4,4,2,450,0,0,12,1,8
"169 Hudson St   #7N, New York, NY 10013",40.72236,-74.00851,65,5,1,13,56,5,24,4,4,0,210,0,0,9,2,2
"56 Walker St #3, New York, NY 10013",40.719128,-74.00311,92,10,2,20,88,19,48,7,4,2,375,0,0,9,2,2
"39 Lispenard St, New York, NY 10013",40.719868,-74.00334,100,10,2,21,81,17,48,5,5,0,371,0,0,10,2,3
"416 Washington St #3E, New York, NY 10013",40.722584,-74.01099,50,4,0,10,44,5,15,4,5,0,142,0,0,5,2,1
"356 Broadway #5D, New York, NY 10013",40.716976,-74.003395,116,9,2,26,83,23,49,6,3,2,377,0,0,7,0,2
"376 Broadway #14A, New York, NY 10013",40.717712,-74.002815,106,10,2,23,85,23,47,6,3,2,378,0,0,9,0,2
"675 Walton Ave  #4A, Bronx, NY 10451",40.823,-73.9269,25,16,0,7,51,2,2,1,1,0,13,0,0,4,0,1
"1 Morton Sq   #14BE, New York, NY 10014",40.7309,-74.0098,28,9,3,7,43,9,7,1,2,0,225,0,0,5,2,4
"1 7th Ave  #1, New York, NY 10014",40.729755,-74.00477,53,11,3,12,66,13,11,3,3,0,268,0,0,8,3,8
"70 Charlton St   #20E, New York, NY 10014",40.7267,-74.0066,61,10,1,12,55,9,12,2,5,0,262,0,0,8,3,5
"160 Leroy Street UNIT 8-AN, New York, NY 10014",40.730194,-74.01001,27,9,3,7,40,9,7,1,2,0,215,0,0,5,2,4
"160 Leroy St   #8AN, New York, NY 10014",40.7302,-74.0101,27,9,3,7,40,9,7,0,2,0,212,0,0,5,2,4
"147 Waverly Pl, New York, NY 10014",40.733517,-74.000885,90,18,3,20,83,14,32,7,4,0,321,0,0,10,4,12
"241 Waverly Pl, New York, NY 10014",40.7367,-74.001884,68,18,3,16,68,14,29,6,3,1,327,0,0,7,3,10
"246 W  12th St, New York, NY 10014",40.73745,-74.00251,64,17,4,13,67,14,24,6,1,1,314,0,0,5,3,9
"779 Riverside Dr #C33, New York, NY 10032",40.83515,-73.94753,20,8,1,6,42,2,3,1,0,0,22,0,0,2,0,2
"867 Riverside Dr, New York, NY 10032",40.837105,-73.94728,21,5,0,5,33,2,6,1,0,0,17,0,0,2,0,2
"438 W  162nd St, New York, NY 10032",40.835144,-73.93901,22,5,2,6,40,4,6,1,0,0,11,0,0,2,0,2
"463 Chestnut St, Brooklyn, NY 11208",40.675735,-73.873314,14,6,1,5,64,2,0,0,0,0,10,0,0,0,0,0
"1 Wall St   #703, New York, NY 10005",40.707123,-74.01183,123,5,4,22,65,11,38,5,2,0,173,0,0,6,0,0
"982 50th St   #6A, Brooklyn, NY 11219",40.638405,-73.99968,14,3,1,5,54,12,14,0,0,0,39,0,0,0,0,0
"1025 45th St #2E, Brooklyn, NY 11219",40.64093,-73.99539,9,4,1,3,45,10,10,0,0,0,22,0,0,0,0,0
"943 60th St #6A, Brooklyn, NY 11219",40.633663,-74.00601,10,0,0,4,61,8,6,0,0,0,41,0,0,0,0,0
"949 60th St #7C, Brooklyn, NY 11219",40.633553,-74.00583,11,0,0,4,61,8,6,0,0,0,41,0,0,0,0,0
"25 Elmtree Ave, Staten Island, NY 10306",40.574272,-74.10469,0,1,0,1,9,0,2,0,0,0,17,0,0,0,0,0
"588 Hunter Ave, Staten Island, NY 10306",40.574505,-74.0907,0,1,0,0,8,0,0,0,0,0,1,0,0,0,0,0
"505 Midland Ave, Staten Island, NY 10306",40.573986,-74.095604,0,1,0,0,10,0,0,0,0,0,3,0,0,0,0,0
"1505 E  54th St, Brooklyn, NY 11234",40.620876,-73.9229,0,0,2,0,38,1,0,0,0,0,9,0,0,0,0,0
"1469 Royce St #3J, Brooklyn, NY 11234",40.62388,-73.90769,0,0,0,0,31,1,0,2,0,0,4,0,0,0,0,0
"2030 E  57th St #95F, Brooklyn, NY 11234",40.61397,-73.91883,0,0,2,0,51,3,0,0,0,0,3,0,0,0,0,0
"205 E  85th St #20C, New York, NY 10028",40.77836,-73.95379,28,21,0,5,90,18,26,9,1,0,223,0,1,0,2,1
"250 96th St   #17B, New York, NY 10025",40.794598,-73.97239,22,12,4,5,70,16,17,7,1,0,120,0,0,0,1,0
"664 W 161st Street UNIT 5-E, New York, NY 10032",40.837383,-73.94562,21,5,0,5,33,3,6,1,0,0,15,0,0,2,0,2
"1993 Amsterdam Ave  #54, New York, NY 10032",40.8337,-73.941,24,9,2,6,46,3,4,1,0,0,24,0,0,2,0,2
"1993 Amsterdam Ave  #64, New York, NY 10032",40.8337,-73.941,24,9,2,6,46,3,4,1,0,0,24,0,0,2,0,2
"455 Franklin D Roosevelt Dr #B1201, Manhattan, NY 10002",40.71311,-73.97784,1,5,2,1,29,7,3,0,0,0,40,0,0,0,1,1
"445 Lafayette St   #9B, New York, NY 10003",40.7295,-73.9912,74,14,1,15,104,20,34,5,5,0,450,0,0,7,6,27
"475 Franklin D Roosevelt Dr #L1702, Manhattan, NY 10002",40.7126,-73.978,0,5,2,0,26,6,2,0,0,0,33,0,0,0,1,1
"143 Powers St   #1R, Brooklyn, NY 11211",40.712498,-73.94506,27,12,0,8,81,8,1,0,0,0,85,0,0,2,2,2
"351 S  3rd St #3B, Brooklyn, NY 11211",40.709476,-73.95347,37,34,2,8,91,13,9,0,2,0,120,0,0,1,0,2
"41-62 Bowne Street UNIT 4G, Flushing, NY 11355",40.75755,-73.823135,10,7,1,3,104,21,21,4,1,0,89,0,0,0,0,0
"29 W  138th St #2D, New York, NY 10037",40.81517,-73.93684,27,22,1,7,81,8,2,0,0,0,24,0,0,3,0,3
"2090 Madison Avenue UNIT 1C, New York, NY 10037",40.810043,-73.93785,21,19,1,6,86,4,7,0,0,0,24,0,0,2,0,2
"51 W  131st St   #5B, New York, NY 10037",40.811256,-73.94138,30,22,1,7,98,5,11,0,2,0,37,0,0,2,0,3
"2090 Madison Ave #4B, New York, NY 10037",40.810043,-73.93785,21,19,1,6,86,4,7,0,0,0,24,0,0,2,0,2
"209 W  118th St   #1M, New York, NY 10026",40.8053,-73.9523,25,20,1,6,117,8,15,0,2,0,79,0,0,2,0,2
"135 W  115th St #1B, New York, NY 10026",40.80233,-73.95191,26,16,1,7,111,9,14,0,2,0,72,0,0,2,0,1
"35 W  15th St #8D, New York, NY 10011",40.73756,-73.9946,121,19,3,22,101,19,50,9,4,0,337,0,0,7,2,12
"100 W  18th St #6F, New York, NY 10011",40.739803,-73.99526,119,17,3,20,94,20,49,10,3,1,314,0,0,9,1,10
"84-20 51 Ave UNIT 2B, Elmhurst, NY 11373",40.73826,-73.878586,13,2,0,3,65,7,6,3,0,0,55,0,0,0,0,0
"21 Astor Pl #5C, New York, NY 10003",40.73012,-73.99179,80,17,2,17,105,21,35,5,6,0,459,0,0,7,6,24
"2048 Continental Ave, Bronx, NY 10461",40.853294,-73.83008,7,1,1,2,30,2,3,0,0,0,6,0,0,0,0,0
"168 Belden St, Bronx, NY 10464",40.838062,-73.78126,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0
"1530 Bayview Avenue UNIT 6, Bronx, NY 10465",40.845516,-73.81682,0,1,1,0,12,0,0,0,0,0,1,0,0,0,0,0
"106 Central Park S  #14I, New York, NY 10019",40.76543,-73.97706,109,8,0,16,98,6,53,16,2,1,228,0,0,3,1,11
"301 W  53rd St #15B, New York, NY 10019",40.764507,-73.98513,97,13,2,12,102,9,45,19,4,1,307,0,0,1,2,25
"310 W  52nd St #40H, New York, NY 10019",40.76376,-73.98599,108,12,2,14,107,8,48,19,4,1,319,0,0,1,2,25
"160 Central Park S  #1105, New York, NY 10019",40.766174,-73.978516,102,10,0,13,105,5,46,15,4,1,220,0,0,3,1,17
"2015 Saint Paul Ave #4K, Bronx, NY 10461",40.8527,-73.82916,7,1,1,2,30,2,3,0,0,0,7,0,0,0,0,0
"667 Melrose Avenue, Bronx, NY 10455",40.819096,-73.91672,16,32,3,5,79,3,0,0,1,0,7,0,0,2,0,1
"4701 Bronx Boulevard, Bronx, NY 10470",40.9052,-73.85383,5,3,1,4,17,2,1,0,0,0,2,0,0,0,0,0
"1851 Edison Avenue, Bronx, NY 10461",40.84871,-73.83255,9,1,2,3,40,3,3,0,0,0,9,0,0,0,0,0
"1847 Edison Avenue, Bronx, NY 10461",40.848644,-73.83256,9,1,2,3,39,3,3,0,0,0,9,0,0,0,0,0
"1566 Rhinelander Avenue, Bronx, NY 10461",40.855606,-73.8417,0,0,0,0,29,1,1,0,0,0,1,0,0,0,0,1
"3205 Bruckner Boulevard, Bronx, NY 10461",40.83897,-73.826195,0,4,3,0,41,1,0,0,0,0,8,0,0,0,0,0
"1506 Overing Street UNIT ST3, Bronx, NY 10461",40.840973,-73.84563,7,3,5,4,28,3,0,0,0,0,7,0,0,0,1,1
"90 Furman St #N1014, Brooklyn, NY 11201",40.701546,-73.995865,13,4,3,4,16,7,8,2,1,0,62,0,0,4,3,1
"272 67th St   #1, Brooklyn, NY 11220",40.637806,-74.02573,12,2,0,3,61,2,2,0,1,0,40,0,0,0,2,0
"188 Conklin Ave, Brooklyn, NY 11236",40.643845,-73.901634,3,0,5,2,39,0,1,0,0,0,2,0,0,0,0,0
"100 Jay St #9J, Brooklyn, NY 11201",40.701817,-73.986916,18,9,1,4,26,9,9,2,0,0,40,0,0,3,3,0
"882 Bushwick Ave, Brooklyn, NY 11221",40.693443,-73.92579,14,6,1,5,87,6,2,1,0,0,52,0,0,0,2,0
"500 W  45th St   #208, New York, NY 10036",40.761383,-73.994644,56,7,1,9,70,5,14,8,3,0,246,0,0,0,5,22
"460 W  42nd St   #53J, New York, NY 10036",40.7593,-73.9953,70,5,2,10,71,7,18,10,3,0,244,0,0,0,5,22
"350 W  42nd St #40C, New York, NY 10036",40.75792,-73.99216,114,6,2,17,93,8,36,12,3,0,298,0,0,2,5,22
"114 W  27th St #6S, New York, NY 10001",40.742218,-73.98396,80,11,1,13,104,18,55,15,2,0,328,0,0,6,1,7
"215 W  28th St   #5A, New York, NY 10001",40.747784,-73.99409,121,13,1,17,85,14,53,12,1,0,300,0,0,5,4,10
"215 W  28th St   #16B, New York, NY 10001",40.747784,-73.99409,121,13,1,17,85,14,53,12,1,0,300,0,0,5,4,10
"252 7th Ave #4J, New York, NY 10001",40.74526,-73.99522,145,15,2,22,86,16,51,12,2,1,308,0,0,9,3,8
"540 W  28th St   #B, New York, NY 10001",40.7513,-74.004,34,7,1,4,43,8,8,5,1,0,90,0,0,2,3,6
"35-13 76th St #1, Jackson Heights, NY 11372",40.750782,-73.89002,16,4,0,5,83,14,7,1,0,0,90,0,0,0,0,3
"37-32 89th St   #1B, Jackson Heights, NY 11372",40.74945,-73.877914,16,1,0,4,75,17,7,3,0,0,89,0,0,0,0,2
"33-27 91 Street UNIT 2J, Jackson Heights, NY 11372",40.755714,-73.876724,8,1,0,2,86,11,4,1,0,0,60,0,0,0,0,2
"33-45 94th Street UNIT 6D, Jackson Heights, NY 11372",40.755283,-73.873764,8,0,0,2,85,11,2,1,0,0,53,0,0,0,0,2
"133-29 Amber St, Howard Beach, NY 11414",40.672203,-73.85841,5,1,4,2,39,1,1,0,0,1,3,0,0,0,0,0
"335 Union Ave, Staten Island, NY 10303",40.62829,-74.15766,0,1,0,0,13,4,2,0,0,0,16,0,0,0,0,0
"77 Vermont Street, Brooklyn, NY 11207",40.678284,-73.895226,19,5,1,11,44,1,0,1,0,0,2,0,0,0,0,0
"111 Montgomery St   #4D, Brooklyn, NY 11225",40.6669,-73.9609,17,5,0,8,52,5,2,0,0,0,46,0,0,1,3,1
"80 Winthrop St   #1L, Brooklyn, NY 11225",40.656384,-73.95775,17,16,1,6,45,4,4,0,0,0,29,0,0,2,1,1
"19 Lamont Ct, Brooklyn, NY 11225",40.66353,-73.943855,10,7,0,5,56,1,1,0,0,0,10,0,0,1,0,1
"Address Not Disclosed, Brooklyn, NY 11225",40.66313,-73.953735,15,10,0,7,68,6,2,0,0,0,32,0,0,1,3,1
"450 W  17th St #1023, New York, NY 10011",40.74361,-74.00611,41,9,2,6,46,9,14,3,0,1,149,0,0,5,1,6
"318 W  20th St, New York, NY 10011",40.74366,-74.00097,71,14,4,12,63,13,30,8,1,1,214,0,0,7,2,8
"65 W  13th St #2B, New York, NY 10011",40.73684,-73.99679,115,20,4,23,93,21,45,7,4,1,382,0,0,8,2,16
"465 W  23rd St #7I, New York, NY 10011",40.74789,-74.00356,52,8,2,9,49,8,18,5,1,1,140,0,0,6,1,7
"225 W  17th St   #1, New York, NY 10011",40.7411,-73.9991,94,15,3,16,78,17,37,8,2,1,284,0,0,6,2,7
"500 18th St   #28A, New York, NY 10011",40.74465,-74.00644,41,8,3,6,44,9,15,3,0,1,130,0,0,5,1,6
"500 18th St   #23E, New York, NY 10011",40.74465,-74.00644,41,8,3,6,44,9,15,3,0,1,130,0,0,5,1,6
"500 18th St   #17A, New York, NY 10011",40.74465,-74.00644,41,8,3,6,44,9,15,3,0,1,130,0,0,5,1,6
"500 18th St   #14E, New York, NY 10011",40.74465,-74.00644,41,8,3,6,44,9,15,3,0,1,130,0,0,5,1,6
"500 18th St   #20A, New York, NY 10011",40.74465,-74.00644,41,8,3,6,44,9,15,3,0,1,130,0,0,5,1,6
"500 18th St   #14C, New York, NY 10011",40.74465,-74.00644,41,8,3,6,44,9,15,3,0,1,130,0,0,5,1,6
